Unnamed: 0,Employee ID,Full_Name,StartDate,ExitDate,Domain,Supervisor,Emails,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance_Score,CurrentEmployee_Rating,Survey_Date,Engagement_Score,Satisfaction_Score,WorkLifeBalance_Score,Training_Date,Trainingprogram_Name,Training_type,Training_outcome,Location,Trainer,Trainingduration,Training_cost,status
402,3829,Jaqueline Pittman,27-01-2019,26-02-2021,Sr. Network Engineer,Jesse Newman,jaqueline.pittman@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Resignation,It/Is,Project Management - Con,12-03-1956,MA,Manager,Male,55408,Other,Married,Exceeds,3,30-10-2022,3,2,1,24-10-2022,Project Management,External,Incomplete,Davismouth,Ms. Mary Smith,5,233.67,Valid
403,3830,Mariana Glass,20-08-2019,22-05-2022,Principal Data Architect,David Zavala,mariana.glass@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unk,It/Is,Field Operations,30-05-1947,CT,Tower Hand,Male,89892,White,Widowed,PIP,3,28-12-2022,1,1,3,15-03-2023,Technical Skills,Internal,Completed,Cooperview,Micheal Bishop,3,142.42,Valid
404,3831,Payton Cross,14-09-2018,22-05-2022,Enterprise Architect,John Holt,payton.cross@bilearner.com,SVG,Active,Part-Time,Zone C,Part-Time,Unk,It/Is,Field Operations,07-03-1950,CT,Laborer,Female,16260,Hispanic,Divorced,Needs Improvement,3,19-05-2023,3,2,5,22-03-2023,Project Management,Internal,Failed,Baldwinmouth,William Brooks,2,784.73,Valid
405,3832,Sloane Rasmussen,02-08-2021,29-09-2022,Sr. DBA,Melinda Mcintyre,sloane.rasmussen@bilearner.com,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Resignation,It/Is,Project Management - Eng,07-09-1964,MA,Planner,Female,96097,Hispanic,Widowed,PIP,3,03-11-2022,1,4,5,10-01-2023,Leadership Development,Internal,Incomplete,Burgessfurt,Gwendolyn Keller,4,770.38,Valid
406,3833,Elise Vazquez,26-01-2022,02-11-2022,Network Engineer,Melissa Baker,elise.vazquez@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Retirement,Executive Office,Field Operations,12-05-1953,MA,Top Hand,Male,21738,Asian,Single,PIP,3,04-02-2023,3,5,2,23-06-2023,Leadership Development,External,Completed,East Willieburgh,John Guerra,2,409.16,Valid
407,3834,Monique Pierce,10-05-2019,05-08-2021,Network Engineer,Gregory Coleman,monique.pierce@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Involuntary,Executive Office,Field Operations,11-07-1961,MA,Technician,Male,40039,Hispanic,Married,Fully Meets,3,25-01-2023,3,5,5,04-01-2023,Technical Skills,External,Passed,Heatherborough,Crystal Wallace,1,700.53,Valid
408,3835,Axel Higgins,02-01-2019,06-12-2022,IT Support,Paul Smith,axel.higgins@bilearner.com,NEL,Active,Part-Time,Zone B,Part-Time,Resignation,It/Is,Yard (Material Handling),11-10-1993,MA,Associate,Male,45952,Hispanic,Divorced,Fully Meets,3,01-10-2022,5,3,1,05-11-2022,Customer Service,External,Failed,Howardland,Austin Todd,3,439.63,Valid
409,3836,Marcos Petty,13-08-2021,22-05-2022,IT Support,Heather Farmer,marcos.petty@bilearner.com,PL,Active,Contract,Zone A,Temporary,Unk,It/Is,General - Con,12-01-1946,MA,Technician,Male,9738,Black,Single,Fully Meets,3,04-03-2023,2,3,5,29-04-2023,Technical Skills,External,Incomplete,Justinport,Michael Miller,3,830.78,Valid
410,3837,Mia Cowan,02-10-2022,13-11-2022,IT Support,Thomas Weaver,mia.cowan@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Resignation,It/Is,Finance & Accounting,27-08-1956,MA,Administrative,Male,72879,Other,Single,PIP,3,15-10-2022,5,3,1,22-02-2023,Communication Skills,Internal,Failed,North Eileen,Sherri Snyder,3,320.34,Valid
411,3838,Tanya Leonard,17-12-2018,21-04-2021,IT Support,Duane Le,tanya.leonard@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Voluntary,It/Is,Field Operations,14-08-1979,MA,Assistant,Female,28364,Asian,Single,PIP,3,05-12-2022,1,1,2,19-04-2023,Communication Skills,Internal,Failed,West Michael,Mallory Johnson,2,510.23,Valid
412,3839,Dereon Page,11-10-2021,22-05-2022,Sr. Network Engineer,Jason Morris DVM,dereon.page@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unk,It/Is,General - Con,27-09-2000,MA,Lineman,Male,94433,Hispanic,Divorced,PIP,3,04-04-2023,3,3,4,12-06-2023,Communication Skills,External,Failed,Michaelville,Chris Beasley,4,403,Valid
413,3840,Meadow Boyer,01-04-2023,18-05-2023,Sr. Network Engineer,Alex Lewis,meadow.boyer@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,It/Is,Field Operations,25-10-1969,MA,Foreman,Male,97654,Hispanic,Single,Fully Meets,3,03-02-2023,1,5,4,06-11-2022,Technical Skills,External,Failed,West Jessicamouth,Evelyn Gray,4,170.61,Valid
414,3841,Paris Simpson,20-03-2021,22-05-2022,Principal Data Architect,Kevin Gross,paris.simpson@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Unk,It/Is,Wireline Construction,17-06-1970,CT,Laborer,Male,78239,Asian,Single,Fully Meets,3,18-05-2023,5,4,4,24-01-2023,Customer Service,External,Passed,South Annahaven,Dean Grimes,4,872.91,Valid
415,3842,Kyla Durham,20-08-2020,11-08-2021,Enterprise Architect,Clayton Robertson,kyla.durham@bilearner.com,SVG,Leave of Absence,Part-Time,Zone B,Part-Time,Involuntary,It/Is,Aerial,19-07-1951,MA,Lineman,Female,40402,White,Divorced,Fully Meets,3,31-07-2023,2,5,5,22-09-2022,Project Management,Internal,Completed,Boothville,Keith Thomas,5,584.99,Valid
416,3843,Cassidy Maddox,16-07-2023,30-07-2023,Sr. DBA,Melissa Pineda,cassidy.maddox@bilearner.com,EW,Leave of Absence,Full-Time,Zone C,Full-Time,Resignation,It/Is,Engineers,07-02-1977,MA,Engineer,Female,21480,Asian,Single,Fully Meets,3,16-11-2022,3,5,5,04-08-2023,Technical Skills,External,Passed,New Richard,Rachel Brock,2,582.09,Valid
417,3844,Edgar Underwood,10-06-2021,18-08-2022,Network Engineer,Melissa Torres,edgar.underwood@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Voluntary,Executive Office,General - Con,02-06-1961,MA,Laborer,Male,49677,White,Single,PIP,3,01-02-2023,3,2,5,09-07-2023,Project Management,External,Failed,East Normanbury,Kelly Diaz,5,603.67,Valid
418,3845,Jaiden Underwood,25-08-2019,22-05-2022,Network Engineer,Jordan Caldwell,jaiden.underwood@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,Executive Office,Field Operations,10-08-1969,MA,Laborer,Male,69726,Hispanic,Single,PIP,3,05-08-2023,4,5,3,17-08-2022,Project Management,Internal,Passed,Tapiastad,Jason Mendoza,5,546.24,Valid
419,3846,Eugene Potts,04-05-2020,15-05-2023,IT Support,Anthony Neal,eugene.potts@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Retirement,It/Is,Wireline Construction,10-08-1975,MA,Driver,Male,44664,Asian,Single,Fully Meets,3,27-01-2023,4,5,1,11-04-2023,Leadership Development,Internal,Incomplete,West Lori,Frank Rogers,4,607.97,Valid
420,3847,Gilbert Klein,24-02-2019,11-06-2020,IT Support,Gregory Rodriguez,gilbert.klein@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Retirement,It/Is,Field Operations,06-09-1998,MA,Laborer,Male,53800,Hispanic,Single,Fully Meets,3,04-10-2022,5,3,1,28-03-2023,Technical Skills,Internal,Completed,Keithhaven,Andrew Powers,4,130.59,Valid
421,3848,Nathaly Huffman,24-09-2019,22-05-2022,IT Support,John Gordon,nathaly.huffman@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,It/Is,Field Operations,18-08-1996,MA,Technician,Male,69459,Asian,Married,Fully Meets,3,02-10-2022,5,1,4,18-11-2022,Communication Skills,Internal,Incomplete,Cardenasshire,Shane James,2,443.56,Valid
422,3849,Nancy Clay,13-02-2021,22-05-2022,IT Support,Darryl Vargas,nancy.clay@bilearner.com,CCDR,Active,Contract,Zone A,Part-Time,Unk,It/Is,General - Con,21-01-1979,MA,Foreman,Female,78801,White,Widowed,Fully Meets,3,07-09-2022,3,3,1,15-03-2023,Leadership Development,External,Passed,South Lauraland,Tiffany Glover,3,436.47,Valid
423,3850,Kylie Cantrell,05-01-2020,25-04-2022,Sr. Network Engineer,Cheryl Cook,kylie.cantrell@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Voluntary,It/Is,Yard (Material Handling),17-08-1953,MA,Administration,Male,77264,Hispanic,Single,Fully Meets,3,15-10-2022,1,3,5,01-11-2022,Communication Skills,Internal,Completed,Catherinestad,Cody Flores,1,355.75,Valid
424,3851,Vance Marquez,18-01-2019,30-03-2020,Sr. Network Engineer,Thomas Hanson,vance.marquez@bilearner.com,NEL,Leave of Absence,Contract,Zone C,Temporary,Resignation,It/Is,Executive,07-07-1994,CT,Manager,Male,38058,Black,Married,PIP,3,27-08-2022,5,2,1,21-01-2023,Project Management,Internal,Failed,East Michele,Angel Morales,3,982.51,Valid
425,3852,Dante Wyatt,01-03-2019,25-09-2021,Principal Data Architect,Dr. Eric Henderson,dante.wyatt@bilearner.com,PL,Leave of Absence,Part-Time,Zone A,Temporary,Retirement,It/Is,Field Operations,10-09-1987,CT,Laborer,Female,34011,White,Widowed,PIP,3,30-05-2023,5,2,4,28-03-2023,Technical Skills,External,Completed,Joanmouth,Kevin Mitchell,3,372.76,Valid
426,3853,Rey Monroe,14-08-2021,05-11-2022,Enterprise Architect,James Horn,rey.monroe@bilearner.com,PYZ,Leave of Absence,Full-Time,Zone A,Temporary,Resignation,It/Is,General - Con,18-07-1983,MA,Operator,Female,56198,Asian,Single,Fully Meets,3,04-02-2023,1,3,3,06-10-2022,Leadership Development,External,Failed,New Davidview,Regina Sullivan,3,348.22,Valid
427,3854,Jayden Mckee,06-06-2019,05-09-2019,Network Engineer,Matthew Miranda,jayden.mckee@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Retirement,Executive Office,Technology / It,24-01-1942,MA,Manager,Male,72343,Black,Single,Fully Meets,3,18-07-2023,5,2,5,17-10-2022,Communication Skills,External,Incomplete,West Mary,Edward Campbell,5,913.62,Valid
428,3855,Brady Yoder,25-05-2021,13-08-2022,Network Engineer,Jason Patel,brady.yoder@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Retirement,Executive Office,People Services,01-10-1999,MA,Accountant,Male,77314,Other,Widowed,Fully Meets,3,24-04-2023,5,3,4,02-10-2022,Communication Skills,External,Passed,Lake Melissaborough,Brian Garcia,1,157.94,Valid
429,3856,Darwin Allen,17-03-2023,12-06-2023,Network Engineer,Michael Young,darwin.allen@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Involuntary,Executive Office,Wireline Construction,17-05-1994,MA,Groundman,Male,57170,Other,Divorced,PIP,3,17-01-2023,5,1,4,12-07-2023,Technical Skills,External,Completed,Jensenborough,Zachary Jennings,4,527.6,Valid
430,3857,Jasper Harrison,02-10-2022,11-10-2022,IT Support,Lindsey Osborne,jasper.harrison@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Voluntary,It/Is,Fielders,24-05-1963,MA,Engineer,Male,18837,Black,Widowed,PIP,3,18-09-2022,1,1,2,24-07-2023,Leadership Development,External,Completed,South Thomasview,Darrell Davidson,1,601.2,Valid
431,3858,Bailey Humphrey,22-01-2022,22-05-2022,IT Support,Gerald Yu,bailey.humphrey@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Unk,It/Is,Engineers,02-07-1951,MA,Technician,Male,90580,Other,Married,Fully Meets,3,07-05-2023,3,3,1,13-06-2023,Project Management,External,Failed,Lake Jessicaport,Mary Morris,4,478.88,Valid
432,3859,Clare English,29-11-2019,18-08-2022,IT Support,Randall Keller,clare.english@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Voluntary,It/Is,Fielders,20-04-1992,MA,Engineer,Female,70282,Hispanic,Married,PIP,3,02-08-2023,1,2,5,05-06-2023,Communication Skills,External,Completed,North Amber,Colleen Miller,1,838.69,Valid
433,3860,Amy Sherman,01-07-2020,22-09-2022,IT Support,Ricky Banks,amy.sherman@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Resignation,It/Is,Catv,04-01-1996,MA,Lineman,Female,86329,Asian,Single,Fully Meets,3,26-06-2023,2,4,3,10-10-2022,Technical Skills,Internal,Completed,West Briana,Sarah Walter,4,389.63,Valid
434,3861,Lizbeth Hunt,24-03-2022,22-05-2022,Sr. Network Engineer,Jessica Figueroa,lizbeth.hunt@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,Unk,It/Is,General - Con,25-02-1965,MA,Flagger,Male,70757,Other,Widowed,PIP,3,19-07-2023,3,1,5,29-04-2023,Project Management,Internal,Passed,Robertchester,Daniel Brown,1,911.36,Valid
435,3862,Eden Armstrong,13-05-2019,06-06-2023,Sr. Network Engineer,Lindsey Gibson,eden.armstrong@bilearner.com,BPC,Leave of Absence,Part-Time,Zone B,Temporary,Involuntary,It/Is,Project Management - Con,05-05-1989,CT,Engineer,Male,58224,White,Married,PIP,3,08-01-2023,3,1,3,22-09-2022,Communication Skills,Internal,Passed,South Davidmouth,Darlene Harris,3,603.03,Valid
436,3863,Eugene Mueller,07-06-2019,22-05-2022,Principal Data Architect,Jeremy Hanson,eugene.mueller@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Unk,It/Is,Aerial,19-03-1972,MA,Technician,Female,38413,Other,Single,PIP,3,23-11-2022,4,2,1,16-09-2022,Leadership Development,Internal,Incomplete,Port Amanda,Sharon Decker,5,274.98,Valid
437,3864,Tiffany Washington,05-12-2022,13-06-2023,Enterprise Architect,David Chung,tiffany.washington@bilearner.com,SVG,Leave of Absence,Contract,Zone A,Full-Time,Resignation,It/Is,Aerial,27-04-1969,MA,Laborer,Female,32977,Other,Married,Needs Improvement,3,11-11-2022,3,4,2,02-11-2022,Leadership Development,External,Incomplete,North Regina,Dennis Decker,4,976.03,Valid
438,3865,Sloane Moss,29-09-2020,22-10-2021,Network Engineer,Jacob Russo,sloane.moss@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Involuntary,Production       ,Sales & Marketing,03-10-1963,MA,Vp,Male,9209,Asian,Single,Needs Improvement,3,26-05-2023,1,4,3,03-11-2022,Project Management,External,Completed,Milesshire,Cheryl Ortiz,2,399.26,Valid
439,3866,Kaeden Vargas,04-09-2020,17-04-2021,Network Engineer,Harold Lee,kaeden.vargas@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Retirement,Executive Office,Field Operations,09-11-1959,MA,Technician,Male,58737,Other,Divorced,Fully Meets,3,16-09-2022,2,1,5,04-12-2022,Customer Service,Internal,Incomplete,New Rachelborough,Erica Brewer,4,993.08,Valid
440,3867,Lena Sandoval,26-08-2018,22-05-2022,Network Engineer,Heather Hill,lena.sandoval@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Unk,Executive Office,Catv,21-10-1986,MA,Clerk,Male,5363,Other,Widowed,Fully Meets,3,31-10-2022,5,3,3,07-09-2022,Communication Skills,External,Failed,Stewartbury,Angie Romero DDS,4,540.57,Valid
441,3868,Adrien Olsen,17-08-2019,22-05-2022,Network Engineer,Jasmine Smith,adrien.olsen@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Unk,It/Is,Finance & Accounting,23-03-2000,MA,Administrative,Male,51175,Hispanic,Widowed,Fully Meets,3,16-09-2022,3,1,2,27-09-2022,Project Management,Internal,Completed,North Timothyland,Taylor Harrington,3,272.58,Valid
442,3869,Damari Brewer,25-09-2019,07-02-2020,IT Support,Shawn Martin,damari.brewer@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Voluntary,It/Is,Field Operations,10-06-1977,MA,Drafter,Male,49132,Hispanic,Divorced,Fully Meets,3,07-01-2023,1,4,2,19-03-2023,Project Management,External,Completed,Christophershire,Amanda Chase,2,905.51,Valid
443,3870,Annalise Gross,11-03-2023,11-03-2023,IT Support,Mr. Todd Lawson,annalise.gross@bilearner.com,PL,Active,Contract,Zone B,Temporary,Resignation,It/Is,Project Management - Con,23-11-1966,MA,Laborer,Male,64853,Asian,Single,Fully Meets,3,13-02-2023,1,5,1,10-03-2023,Technical Skills,External,Completed,Kevinville,Christopher Herring,1,919.25,Valid
444,3871,Kamari Mcgrath,15-12-2022,22-05-2022,IT Support,Laura Sanchez,kamari.mcgrath@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Unk,It/Is,General - Con,05-06-1971,MA,Lineman,Female,39859,White,Widowed,Fully Meets,3,15-07-2023,4,5,2,15-04-2023,Technical Skills,External,Completed,West Christina,Pamela Acosta,5,979.98,Invalid
445,3872,Lorena Rice,10-08-2018,08-02-2021,IT Support,Jeffrey Ramos,lorena.rice@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Resignation,It/Is,Engineers,08-01-1966,MA,Director,Female,48135,Asian,Single,Fully Meets,3,15-08-2022,5,5,3,26-02-2023,Communication Skills,Internal,Completed,Davisville,Robert Gray,3,499.86,Valid
446,3873,Eliezer Stokes,04-03-2022,22-06-2023,Sr. Network Engineer,Patricia Johnson,eliezer.stokes@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Resignation,It/Is,Executive,27-10-1972,MA,General Manager,Male,41066,Hispanic,Widowed,Fully Meets,3,25-03-2023,3,4,5,10-03-2023,Project Management,Internal,Completed,West Deborahville,Shane Jones,3,598.22,Valid
447,3874,Aspen Reyes,02-06-2020,22-05-2022,Sr. Network Engineer,Brandy Greer,aspen.reyes@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,Unk,It/Is,General - Con,22-10-1997,CT,Laborer,Male,28613,Hispanic,Married,Fully Meets,3,01-10-2022,4,4,5,03-10-2022,Project Management,External,Passed,Suzanneborough,Kristy Rodriguez,2,421.93,Valid
448,3875,Rudy Richardson,29-06-2021,22-05-2022,Sr. Network Engineer,Charles Velez,rudy.richardson@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Unk,It/Is,Underground,23-08-1969,CT,Laborer,Male,81215,Asian,Divorced,Fully Meets,3,02-02-2023,5,5,1,10-06-2023,Leadership Development,External,Incomplete,Edwardshaven,Loretta Reynolds,2,860.22,Valid
449,3876,Alana Castro,24-10-2021,22-05-2022,Principal Data Architect,Deborah Bell,alana.castro@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,It/Is,General - Con,30-05-1954,MA,Lineman,Female,70578,Hispanic,Single,PIP,3,07-11-2022,3,2,5,10-11-2022,Leadership Development,External,Failed,Crosschester,Gary Park,1,946.23,Valid
450,3877,Oscar Lopez,22-10-2018,07-04-2020,Network Engineer,Christian Ortega,oscar.lopez@bilearner.com,MSC,Active,Part-Time,Zone A,Full-Time,Resignation,Executive Office,General - Con,21-01-1976,MA,Lineman,Male,81607,Asian,Single,PIP,3,30-06-2023,3,3,4,04-06-2023,Communication Skills,External,Passed,Markhaven,Jeremy Townsend,1,888.55,Valid
451,3878,Carter Cook,08-09-2018,23-08-2021,Network Engineer,Michael Morton,carter.cook@bilearner.com,TNS,Active,Contract,Zone B,Part-Time,Voluntary,Executive Office,Engineers,18-02-1967,MA,Engineer,Male,69536,Other,Divorced,Fully Meets,3,23-02-2023,4,4,1,28-12-2022,Customer Service,Internal,Passed,Fletchermouth,Nancy Lewis,5,749.69,Valid
452,3879,Liam Hanna,08-02-2019,24-02-2023,Network Engineer,Brian Aguirre,liam.hanna@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Involuntary,It/Is,Field Operations,13-01-1996,MA,Clerk,Male,16655,Hispanic,Married,Fully Meets,3,22-12-2022,1,5,2,11-04-2023,Project Management,Internal,Incomplete,South Jeremyberg,Angel Mckinney,2,613.95,Valid
453,3880,Zara Pitts,29-03-2021,27-06-2021,Network Engineer,Richard Gonzalez,zara.pitts@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Voluntary,It/Is,General - Con,15-05-1973,MA,Clerical,Male,73726,Black,Single,Fully Meets,3,18-09-2022,4,3,1,25-09-2022,Communication Skills,Internal,Completed,Randallport,Kyle Davis,3,934.92,Valid
454,3881,Abby Woodward,19-06-2019,22-05-2022,IT Support,Karen Elliott,abby.woodward@bilearner.com,NEL,Active,Part-Time,Zone B,Part-Time,Unk,It/Is,Field Operations,12-11-1992,MA,Laborer,Male,14181,Other,Divorced,Fully Meets,3,20-10-2022,5,3,5,25-10-2022,Project Management,External,Failed,Edwardville,Beth Hughes,3,170.61,Valid
455,3882,Litzy Esparza,30-01-2019,22-05-2022,IT Support,Kelly Bean,litzy.esparza@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Unk,It/Is,Wireless,15-02-1946,MA,Operator,Female,14438,Asian,Married,Fully Meets,3,19-09-2022,5,3,3,02-06-2023,Customer Service,Internal,Completed,Blanchardton,Brandon Brown,2,654.09,Valid
456,3883,Noemi Brewer,06-05-2022,26-09-2022,IT Support,Jacob Hamilton,noemi.brewer@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Involuntary,It/Is,Field Operations,16-06-1991,MA,Administrator,Female,11294,White,Widowed,Fully Meets,3,13-03-2023,2,2,1,05-07-2023,Communication Skills,Internal,Incomplete,North Erin,Alexandria Davis,2,842.6,Valid
457,3884,Gilberto Macdonald,02-02-2019,22-05-2022,IT Support,Barbara Skinner,gilberto.macdonald@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Unk,It/Is,Engineers,27-04-1987,MA,Engineer,Female,96985,Black,Widowed,Fully Meets,3,30-07-2023,4,2,3,17-09-2022,Customer Service,External,Passed,Martinbury,Amy Garcia,1,789.88,Valid
458,3885,Armando Macias,08-12-2021,22-05-2022,Sr. Network Engineer,Aaron Oconnor,armando.macias@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unk,It/Is,Engineers,21-10-1948,CT,Engineer,Female,93436,Black,Single,Fully Meets,3,30-07-2023,5,5,5,19-08-2022,Communication Skills,External,Failed,Lindseyberg,Brian Brown,2,324.81,Valid
459,3886,Britney Kelly,12-10-2018,22-05-2022,Sr. Network Engineer,Christine Mcgee,britney.kelly@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Unk,It/Is,Wireless,06-12-1977,CT,Technician,Male,42646,Other,Single,Fully Meets,3,30-08-2022,5,2,5,28-11-2022,Technical Skills,External,Passed,Lake Charlesborough,Dr. Allison Reese,4,298.1,Valid
